CODIGO BIP,NOMBRE INICIATIVA,REGION,COMUNA,ETAPA POSTULA,COSTO TOTAL M$,AÑO POSTULACION,RATE,FECHA RATE,SECTOR,MAGNITUD,MAGNITUD VALOR,FUENTE FINANCIERA
40082741-0,"ADQUISICION VEHICULO EMERGENCIAS Y EQUIPO ELECTRÓGENO APR, CURACAUTÍN",REGION DE LA ARAUCANIA,CURACAUTIN,EJECUCION,128.738,2026,,,MULTISECTORIAL,UNIDAD,1,FNDR
40070786-0,"MEJORAMIENTO CAMINO METRENCO - MISIÓN INGLESA, KILOMETRO 0 AL 7,9. PADRE LAS CASAS.",REGION DE LA ARAUCANIA,PADRE LAS CASAS,EJECUCION,11.837.625,2026,RS,23/6/2026,TRANSPORTE,KILÓMETROS,8,FNDR
40075640-0,"REPOSICION VEREDAS CALLE 21 DE MAYO, COMUNA DE TRAIGUÃ¿Â¿N",REGION DE LA ARAUCANIA,TRAIGUEN,EJECUCION,90.000,2026,,,TRANSPORTE,METROS CUADRADOS,1228,FNDR
40081303-0,ADQUISICION AMBULANCIA DSM CURARREHUE,REGION DE LA ARAUCANIA,CURARREHUE,EJECUCION,149.761,2026,,,SALUD,UNIDAD,1,FNDR
40082226-0,"ADQUISICION CLINICA MOVIL DE MAMOGRAFIA, COMUNA DE TEMUCO",REGION DE LA ARAUCANIA,TEMUCO,EJECUCION,742.168,2026,,,SALUD,UNIDAD,1,FNDR
40071697-0,MEJORAMIENTO SISTEMA DE AGUA POTABLE VILLORIO EL TESORO ,REGION DE LA ARAUCANIA,TRAIGUEN,EJECUCION,309.300,2026,,,RECURSOS HIDRICOS,UNIDAD,1,FNDR
40082670-0,ADQUISICION DE GRUPOS ELECTRÓGENOS PARA APRS DE LA COMUNA DE VILCÚN,REGION DE LA ARAUCANIA,VILCUN,EJECUCION,101.710,2026,,,RECURSOS HIDRICOS,UNIDAD,6,FNDR
40075516-0,"MEJORAMIENTO INSTALACIÓN DE ALUMBRADO PÚBLICO CALLE BALMACEDA, COMUNA DE ANGOL",REGION DE LA ARAUCANIA,ANGOL,EJECUCION,20.000,2026,,,ENERGIA,METROS,1196,FNDR
40079634-0,ADQUISICION RESONADOR NUCLEAR MAGNÉTICO H. VICTORIA,REGION DE LA ARAUCANIA,,EJECUCION,2.129.384,2026,,,SALUD,UNIDAD,1,FNDR
30069841-0,NORMALIZACION CONSULTORIO GENERAL  PERQUENCO Y ADECUACIÓN A CESFAM,REGION DE LA ARAUCANIA,PERQUENCO,EJECUCION,9.300.956,2026,RS,6/1/2026,SALUD,METROS CUADRADOS,2144,FNDR
40078782-0,"REPOSICION DE VEREDAS ACCESO NORTE LOCALIDAD DE CAJÓN, VILCÚN",REGION DE LA ARAUCANIA,VILCUN,EJECUCION,45.050,2026,,,VIVIENDA Y DESARROLLO URBANO,METROS CUADRADOS,1095,FNDR
40082644-0,"REPOSICION CALZADA, VEREDAS Y AGUAS LLUVIAS, CALLE PROGRESO, ENTRE COMERCIO Y MANUEL R ",REGION DE LA ARAUCANIA,RENAICO,EJECUCION,232.000,2026,,,VIVIENDA Y DESARROLLO URBANO,METROS CUADRADOS,3098,FNDR
40076343-0,ADQUISICION DE DOS MINIBUSES PARA LA COMUNA DE CHOLCHOL,REGION DE LA ARAUCANIA,CHOL CHOL,EJECUCION,339.120,2026,,,EDUCACIÓN,UNIDAD,2,FNDR
40080305-0,"ADQUISICION CAMIÓN RECOLECTOR  DE RESIDUOS SÓLIDOS DOMICILIARIOS (RSD), VICTORIA",REGION DE LA ARAUCANIA,VICTORIA,EJECUCION,242.725,2026,,,RECURSOS NATURALES Y MEDIO AMBIENTE,HABITANTE BENEFICIADO,6513,FNDR
40073169-0,"REPOSICION DE CAMERINOS. ESTADIO MUNICIPAL NUEVA TOLTEN, COMUNA DE TOLTEN",REGION DE LA ARAUCANIA,TOLTEN,EJECUCION,299.996,2026,,,DEPORTES,METROS CUADRADOS,427,FNDR
40068603-0,"CONSTRUCCION CANCHAS DE TENIS, CARAHUE",REGION DE LA ARAUCANIA,CARAHUE,EJECUCION,182.250,2026,,,DEPORTES,METROS CUADRADOS,1756,FNDR
40049461-0,REPOSICION HOSPITAL COMUNITARIO Y FAMILIAR TOLTEN ,REGION DE LA ARAUCANIA,TOLTEN,DISEÑO,356.811,2026,RS,9/1/2026,SALUD,METROS CUADRADOS,9570,FNDR
40080180-0,"CONSTRUCCION Y REPOSICION DE REFUGIOS PEATONALES URBANOS, PADRE LAS CASAS",REGION DE LA ARAUCANIA,PADRE LAS CASAS,EJECUCION,195.520,2026,,,TRANSPORTE,UNIDAD,17,FNDR
40039922-0,"REPOSICION FERIA DE ARTESANOS CREADORES DE LICAN RAY, COMUNA DE VILLARRICA",REGION DE LA ARAUCANIA,VILLARRICA,DISEÑO,250.929,2026,,,TURISMO Y COMERCIO,METROS CUADRADOS,1800,FNDR
40021839-0,"MEJORAMIENTO ÁREAS VERDES PURRANQUE ENTRE CALLE SAN VICENTE Y CALLE PURRANQUE, TEMUCO",REGION DE LA ARAUCANIA,TEMUCO,EJECUCION,192.237,2026,,,VIVIENDA Y DESARROLLO URBANO,METROS CUADRADOS,728,FNDR
40071607-0,"CONSTRUCCION SERVICIO SANITARIO RURAL TRABUNQUILLEM, LOS TEMOS Y OÑOÑOCO, GALVARINO.",REGION DE LA ARAUCANIA,GALVARINO,DISEÑO,140.530,2026,,,RECURSOS HIDRICOS,NRO. DE ARRANQUES TOTALES,138,FNDR
40080698-0,"REPOSICION Y MEJORAMIENTO DE SEÑALIZACION VIAL Y DEMARCACION HORIZONTAL, COMUNA DE GALVARINO",REGION DE LA ARAUCANIA,,EJECUCION,312.173,2026,,,MULTISECTORIAL,METROS,6966,FNDR
40075951-0,"CONSTRUCCION OBRAS DE EVACUACIÓN DE AGUA LLUVIA PIDIMA, COMUNA DE ERCILLA",REGION DE LA ARAUCANIA,ERCILLA,EJECUCION,198.702,2026,,,TRANSPORTE,METROS,300,FNDR
40082452-0,"HABILITACION GENERADOR APR SECTOR RADALCO, CURACAUTÍN",REGION DE LA ARAUCANIA,CURACAUTIN,EJECUCION,15.093,2026,,,ENERGIA,UNIDAD,1,FNDR
40078525-0,"CONSERVACION BODEGAS HISTÓRICAS EX REGIMIENTO, TRAIGUEN",REGION DE LA ARAUCANIA,TRAIGUEN,DISEÑO,50.000,2026,,,CULTURA Y PATRIMONIO,METROS CUADRADOS,1000,FNDR
40071555-0,"MEJORAMIENTO AVENIDA DIEGO PORTALES, COMUNA DE LONQUIMAY",REGION DE LA ARAUCANIA,LONQUIMAY,EJECUCION,1.855.798,2026,,,VIVIENDA Y DESARROLLO URBANO,UNIDAD,1,FNDR
40079927-0,ADQUISICION DE VEHiCULO PARA FORTALECER LA RESPUESTA ANTE SITUACIONES DE EMERGENCIA EN LA COMUNA DE cunco,REGION DE LA ARAUCANIA,CUNCO,EJECUCION,114.954,2026,,,SEGURIDAD PUBLICA,UNIDAD,1,FNDR
40081513-0,CONSTRUCCION SISTEMA INTEGRAL DE SEGURIDAD TELEVIGILANCIA COMUNAL DE CARAHUE,REGION DE LA ARAUCANIA,CARAHUE,EJECUCION,963.147,2026,,,SEGURIDAD PUBLICA,UNIDAD,13,FNDR
40065555-0,REPOSICION Y ADQUISICION DE EQUIPOS/EQUIPAMIENTO H. DR. DINO STAGNO TRAIGUEN,REGION DE LA ARAUCANIA,TRAIGUEN,EJECUCION,633.620,2026,,,SALUD,UNIDAD,300,FNDR
40039493-0,"ADQUISICION BUS PARA EL TRASLADO DE ESTUDIANTES EDUC. MEDIA, COMUNA DE VILLARRICA",REGION DE LA ARAUCANIA,VILLARRICA,EJECUCION,235.522,2026,,,"EDUCACION, CULTURA Y PATRIMONIO",UNIDAD,1,FNDR
40080348-0,REPOSICION CAMIONETAS HOSPITAL INTERCULTURAL MAKEWE COMUNA PADRE LAS CASAS,REGION DE LA ARAUCANIA,PADRE LAS CASAS,EJECUCION,102.371,2026,,,SALUD,UNIDAD,3,FNDR
40081069-0,ADQUISICION CAMIÓN ELÉCTRICO 3/4 PARA RECICLAJE URBANO DE RESIDUOS ORGÁNICOS PADRE LAS CASAS,REGION DE LA ARAUCANIA,PADRE LAS CASAS,EJECUCION,59.489,2026,,,RECURSOS NATURALES Y MEDIO AMBIENTE,UNIDAD,1,FNDR
40074324-0,"CONSTRUCCION OFICINAS DIDECO, COMUNA DE ERCILLA",REGION DE LA ARAUCANIA,ERCILLA,EJECUCION,337.000,2026,,,MULTISECTORIAL,METROS CUADRADOS,241,FNDR
40040058-0,"INSTALACION SISTEMA AGUA POTABLE CORRIENTES BLANCAS, REPOCURA Y RUCATRARO, GALVARINO",REGION DE LA ARAUCANIA,GALVARINO,DISEÑO,116.755,2026,RS,12/1/2026,RECURSOS HIDRICOS,NRO. DE ARRANQUES TOTALES,277,FNDR
40040058-0,"INSTALACION SISTEMA AGUA POTABLE CORRIENTES BLANCAS, REPOCURA Y RUCATRARO, GALVARINO",REGION DE LA ARAUCANIA,GALVARINO,EJECUCION,9.231.901,2026,FI,25/8/2026,RECURSOS HIDRICOS,NRO. DE ARRANQUES TOTALES,277,FNDR
30096778-0,"INSTALACION SISTEMA AGUA POTABLE RURAL ALPEHUE  Y CASABLANCA, MELIPEUCO",REGION DE LA ARAUCANIA,MELIPEUCO,DISEÑO,99.242,2026,RS,12/1/2026,RECURSOS HIDRICOS,NRO. DE ARRANQUES TOTALES,87,FNDR
40043745-0,NORMALIZACION E INTEGRACION DE SEMAFOROS PRIMERA ETAPA TRAIGUEN,REGION DE LA ARAUCANIA,TRAIGUEN,EJECUCION,976.086,2026,RS,1/7/2026,TRANSPORTE,UNIDAD,5,FNDR
30072803-0,REPOSICION POSTA SALUD RURAL PICHIPELLAHUEN - LUMACO,REGION DE LA ARAUCANIA,LUMACO,EJECUCION,1.270.370,2026,RS,6/1/2026,SALUD,METROS CUADRADOS,426,FNDR
40065420-0,"CONSTRUCCION DE SERVICIO SANITARIO RURAL LA VIRGEN, COMUNA DE TRAIGUEN",REGION DE LA ARAUCANIA,TRAIGUEN,PREFACTIBILIDAD,119.895,2026,,,RECURSOS HIDRICOS,NRO. DE ARRANQUES TOTALES,74,FNDR
40065420-0,"CONSTRUCCION DE SERVICIO SANITARIO RURAL LA VIRGEN, COMUNA DE TRAIGUEN",REGION DE LA ARAUCANIA,TRAIGUEN,DISEÑO,178.271,2026,OT,4/8/2026,RECURSOS HIDRICOS,NRO. DE ARRANQUES TOTALES,74,FNDR
40077886-0,"REPOSICION DE ACERAS, ACCESOS VEHICULARES Y ZONA DE JUEGOS SECTOR; MATTA ORIENTE, PERQUENCO",REGION DE LA ARAUCANIA,PERQUENCO,EJECUCION,165.000,2026,,,TRANSPORTE,METROS CUADRADOS,1556,FNDR
40080434-0,"ADQUISICION DE VEHÍCULO PARA RESPUESTA A EMERGENCIAS, COMUNA DE LUMACO",REGION DE LA ARAUCANIA,LUMACO,EJECUCION,114.954,2026,,,SEGURIDAD PUBLICA,UNIDAD,1,FNDR
40080725-0,REPOSICION VEHÍCULOS DE TRANSPORTE DE LOS SERVICIOS DE SALUD DE LA REGIÓN DE LA ARAUCANÍA,REGION DE LA ARAUCANIA,,EJECUCION,790.463,2026,,,SALUD,UNIDAD,16,FNDR
40082316-0,ADQUISICION DE VEHICULO DE EMERGENCIA EQUIPADO PARA LA COMUNA DE COLLIPULLI,REGION DE LA ARAUCANIA,COLLIPULLI,EJECUCION,113.645,2026,,,MULTISECTORIAL,UNIDAD,1,FNDR
40069225-0,"CONSTRUCCION INFRAESTRUCTURAS SANITARIAS URBANO CUADRANTE NORTE, SAAVEDRA ",REGION DE LA ARAUCANIA,SAAVEDRA,EJECUCION,701.437,2026,FI,27/7/2026,VIVIENDA Y DESARROLLO URBANO,UNIDAD,55,FNDR
40037146-0,"CONSERVACION CAMINO LOMAS DE CODILGUE, TEMUCO",REGION DE LA ARAUCANIA,TEMUCO,EJECUCION,169.968,2026,,,TRANSPORTE,METROS CUADRADOS,2162,FNDR
40058610-0,MEJORAMIENTO DE CAMINOS SECTORES HUICHAHUE NIAGARA METRENCO Y MAQUEHUE COMUNA PADRE LAS CASAS,REGION DE LA ARAUCANIA,PADRE LAS CASAS,EJECUCION,280.000,2026,,,TRANSPORTE,METROS,34400,FNDR
40024183-0,"MEJORAMIENTO AV. MIRAFLORES ENTRE VILLA ALEGRE Y LAS TORRES, VICTORIA",REGION DE LA ARAUCANIA,VICTORIA,EJECUCION,1.043.183,2026,RS,8/1/2026,TRANSPORTE,METROS,477,FNDR
40003212-0,"MEJORAMIENTO CBI MONOPAINE - CHAPOD - PULIL, PADRE LAS CASAS",REGION DE LA ARAUCANIA,PADRE LAS CASAS,EJECUCION,10.294.619,2026,RE,25/8/2026,TRANSPORTE,KILÓMETROS,14,FNDR
40052617-0,ADQUISICION CAMION ALJIBE ILUSTRE MUNICIPALIDAD DE PITRUFQUEN,REGION DE LA ARAUCANIA,PITRUFQUEN,EJECUCION,217.175,2026,,,MULTISECTORIAL,UNIDAD,1,FNDR
40071383-0,"CONSERVACION EDIFICIO CONSISTORIAL, COMUNA DE CHOLCHOL",REGION DE LA ARAUCANIA,CHOL CHOL,EJECUCION,1.030.998,2026,,,CULTURA Y PATRIMONIO,METROS CUADRADOS,1447,FNDR
30126701-0,"REPOSICION POSTA SALUD RURAL QUECHEREGUAS, TRAIGUÉN",REGION DE LA ARAUCANIA,TRAIGUEN,EJECUCION,1.333.030,2026,RS,9/1/2026,SALUD,METROS CUADRADOS,440,FNDR
40080522-0,"CONSTRUCCION REFUGIOS PEATONALES, COMUNA DE CURACAUTÍN",REGION DE LA ARAUCANIA,CURACAUTIN,EJECUCION,263.864,2026,,,TRANSPORTE,UNIDAD,30,FNDR
40082313-0,ADQUISICION  VEHÍCULO PARA FORTALECER LA RESPUESTA ANTE SITUACIONES DE EMERGENCIA COMUNA DE TRAIGUEN,REGION DE LA ARAUCANIA,TRAIGUEN,EJECUCION,113.645,2026,,,SEGURIDAD PUBLICA,UNIDAD,1,FNDR
30397777-0,CONSERVACION ALUMBRADO PUBLICO COMUNA DE VILLARRICA ,REGION DE LA ARAUCANIA,VILLARRICA,EJECUCION,2.831.497,2026,,,ENERGIA,UNIDAD,5190,FNDR
40082319-0,ADQUISICION CAMIONETA DE PRIMERA INTERVENSION COMUNA DE CUNCO,REGION DE LA ARAUCANIA,CUNCO,EJECUCION,113.645,2026,,,SEGURIDAD PUBLICA,UNIDAD,1,FNDR
40071212-0,"REPOSICION TECHUMBRE ENSEÑANZA MEDIA CMFV, CURARREHUE",REGION DE LA ARAUCANIA,CURARREHUE,EJECUCION,172.624,2026,,,EDUCACIÓN,METROS CUADRADOS,1332,FNDR
40080376-0,"REPOSICION DOS MINIBUSES PARA TRANSPORTE ESCOLAR Y SOCIAL, ERCILLA",REGION DE LA ARAUCANIA,ERCILLA,EJECUCION,125.428,2026,,,MULTISECTORIAL,UNIDAD,2,FNDR
40048612-0,REPOSICION Y ADQUISICIÓN DE SISTEMA DE COMUNICACIONES DEL CUERPO DE BOMBEROS DE TEMUCO,REGION DE LA ARAUCANIA,TEMUCO,EJECUCION,425.152,2026,,,SEGURIDAD PUBLICA,UNIDAD,1,FNDR
40080321-0,"MEJORAMIENTO Y CONSTRUCCION PARADEROS DISTINTOS SECTORES RURALES, COMUNA DE CHOLCHOL",REGION DE LA ARAUCANIA,CHOL CHOL,EJECUCION,122.126.776,2026,,,MULTISECTORIAL,UNIDAD,24,FNDR
40080638-0,"CONSTRUCCION TERMINAL RURAL DE BUSES, COMUNA DE FREIRE",REGION DE LA ARAUCANIA,FREIRE,EJECUCION,348.753,2026,,,TRANSPORTE,METROS CUADRADOS,495,FNDR
40081746-0,"MEJORAMIENTO CALLE FREIRE LOCALIDAD DE HUISCAPI, LONCOCHE",REGION DE LA ARAUCANIA,LONCOCHE,EJECUCION,174.337,2026,,,TRANSPORTE,METROS CUADRADOS,1069,FNDR
30155224-0,"CONSTRUCCION INFRAESTRUCTURAS SANITARIAS SECTOR VILLA DAMAS,CARAHUE",REGION DE LA ARAUCANIA,CARAHUE,EJECUCION,1.358.488,2026,,,RECURSOS HIDRICOS,NRO. UNIDADES DOMICILIARIAS,67,FNDR
40080717-0,MEJORAMIENTO REPOSICIÓN Y HABILITACIÓN DE REFUGIOS PEATONALES PARA LA COMUNA DE RENAICO,REGION DE LA ARAUCANIA,RENAICO,EJECUCION,340.000,2026,,,MULTISECTORIAL,METROS CUADRADOS,155,FNDR
40061069-0,"MEJORAMIENTO ESPACIO RECREATIVO COMUNITARIO PARQUE CORVALAN, PADRE LAS CASAS",REGION DE LA ARAUCANIA,PADRE LAS CASAS,EJECUCION,61.700,2026,,,DEPORTES,METROS CUADRADOS,240,FNDR
30478136-0,"INSTALACION AGUA POTABLE MANZANO,CASTAÑOS,LOMAS,VOLCANES,BRASIL,C.SEGUNDO LEVIU, VILCUN",REGION DE LA ARAUCANIA,VILCUN,DISEÑO,189.891,2026,RS,20/5/2026,RECURSOS HIDRICOS,NRO. DE ARRANQUES TOTALES,173,FNDR
40071536-0,"CONSTRUCCION REFUGIOS URBANOS CALLE 12 DE FEBRERO y AVDA FCO BILBAO,  PITRUFQUEN",REGION DE LA ARAUCANIA,PITRUFQUEN,EJECUCION,40.000,2026,,,VIVIENDA Y DESARROLLO URBANO,UNIDAD,2,FNDR
40071100-0,"MEJORAMIENTO CAMINOS SECTORES MANCHURIA Y FLOR DEL VALLE, COMUNA DE CURACAUTÍN",REGION DE LA ARAUCANIA,CURACAUTIN,EJECUCION,139.433,2026,,,TRANSPORTE,METROS,6780,FNDR
40070197-0,"MEJORAMIENTO GIMNASIO LICEO JORGE ALESSANDRI RODRIGUEZ, VICTORIA",REGION DE LA ARAUCANIA,VICTORIA,EJECUCION,140.000,2026,,,EDUCACIÓN,METROS CUADRADOS,1792,FNDR
40072402-0,"REPOSICION CUARTEL DE BOMBEROS SEGUNDA COMPAÑÍA, GALVARINO",REGION DE LA ARAUCANIA,GALVARINO,DISEÑO,48.475,2026,,,SEGURIDAD PUBLICA,METROS CUADRADOS,599,FNDR
40072001-0,"CONSTRUCCION CENTRO DEPORTIVO Y ENTRENAMIENTO MARILUAN, VICTORIA",REGION DE LA ARAUCANIA,VICTORIA,EJECUCION,346.415,2026,,,DEPORTES,METROS CUADRADOS,2000,FNDR
40012923-0,"MEJORAMIENTO MULTICANCHA TECHADA ESCUELA LA ESPERANZA, RADAL, COMUNA DE FREIRE",REGION DE LA ARAUCANIA,FREIRE,EJECUCION,35.000,2026,,,DEPORTES,METROS CUADRADOS,143,FNDR
30407223-0,"REPOSICION CENTRO SALUD FAMILIAR, LOS SAUCES",REGION DE LA ARAUCANIA,LOS SAUCES,DISEÑO,179.797,2026,RS,8/1/2026,SALUD,METROS CUADRADOS,2122,FNDR
40045174-0,"REPOSICION ESTADIO EL ALTO, PADRE LAS CASAS",REGION DE LA ARAUCANIA,PADRE LAS CASAS,EJECUCION,2.459.180,2026,RS,9/1/2026,DEPORTES,METROS CUADRADOS,12518,FNDR
30483460-0,"REPOSICION ESCUELA SALVADOR ALLENDE DE PAILAHUEQUE, ERCILLA",REGION DE LA ARAUCANIA,ERCILLA,EJECUCION,12.453.785,2026,RS,8/1/2026,"EDUCACION, CULTURA Y PATRIMONIO",METROS CUADRADOS,4068,FNDR
40032092-0,"ADQUISICION DE CAMION RECOLECTOR, COMUNA DE CURACAUTIN",REGION DE LA ARAUCANIA,CURACAUTIN,EJECUCION,208.657,2026,,,MULTISECTORIAL,UNIDAD,1,FNDR
40073775-0,"REPOSICION PLAZA DE ARMAS LICAN RAY,  VILLARRICA",REGION DE LA ARAUCANIA,VILLARRICA,DISEÑO,97.944,2026,,,VIVIENDA Y DESARROLLO URBANO,METROS CUADRADOS,11100,FNDR
40063984-0,CONSTRUCCION proyecto de seguridad ciudadana en el sector urbano de la comuna de temuco,REGION DE LA ARAUCANIA,TEMUCO,EJECUCION,4.391.415,2026,,,SEGURIDAD PUBLICA,UNIDAD,86,FNDR
40070435-0,"CONSTRUCCION TECHUMBRE CANCHA RADAL, COMUNA DE FREIRE",REGION DE LA ARAUCANIA,FREIRE,EJECUCION,124.568,2026,,,DEPORTES,METROS CUADRADOS,598,FNDR
30349028-0,"REPOSICION POSTA DE SALUD RURAL EL ROSARIO, VICTORIA",REGION DE LA ARAUCANIA,VICTORIA,EJECUCION,1.196.996,2026,RS,7/1/2026,SALUD,METROS CUADRADOS,427,FNDR
40018363-0,CONSTRUCCION PUNTOS LIMPIOS EN LA REGION DE LA ARAUCANIA - SEGUNDA ETAPA,REGION DE LA ARAUCANIA,,EJECUCION,7.470.526,2026,RS,14/5/2026,RECURSOS NATURALES Y MEDIO AMBIENTE,HABITANTE BENEFICIADO,45000,FNDR
40069375-0,"CONSERVACION CAMINOS VECINALES SECTOR RUCAPANGUE, COMUNA DE CHOLCHOL",REGION DE LA ARAUCANIA,CHOL CHOL,EJECUCION,90.600,2026,,,TRANSPORTE,KILÓMETROS,2,FNDR
40071058-0,"CONSTRUCCION SEÑALÉTICA TURÍSTICA GEOPARQUE KüTRALKURA, COMUNA DE LONQUIMAY",REGION DE LA ARAUCANIA,LONQUIMAY,EJECUCION,54.320,2026,,,TURISMO Y COMERCIO,UNIDAD,26,FNDR
40008096-0,"REPOSICION ESCUELA EGON KEUTMANN  HUISCAPI, LONCOCHE",REGION DE LA ARAUCANIA,LONCOCHE,EJECUCION,9.619.783,2026,RE,19/8/2026,EDUCACIÓN,METROS CUADRADOS,2871,FNDR
40070973-0,"CONSTRUCCION HUELLAS VEHICULARES, SECTOR CAMAGUEY Y EL LAUREL, COMUNA DE TOLTÉN",REGION DE LA ARAUCANIA,TOLTEN,EJECUCION,216.469,2026,,,TRANSPORTE,METROS CUADRADOS,2581,FNDR
40065850-0,"REPOSICION CAMIONETA 4X4 PARA DEPARTAMENTO DE SALUD, LONCOCHE",REGION DE LA ARAUCANIA,LONCOCHE,EJECUCION,39.494,2026,,,SALUD,UNIDAD,1,FNDR
40064936-0,"REPOSICION VEREDAS SECTOR COILACO Y SANTA TERESA, NUEVA IMPERIAL",REGION DE LA ARAUCANIA,NUEVA IMPERIAL,EJECUCION,150.000,2026,,,VIVIENDA Y DESARROLLO URBANO,METROS CUADRADOS,1964,FNDR
40060813-0,"REPOSICION POOL DE MAQUINARIA Y ADQUISICIÓN DE UN CAMIÓN MULTIPROPÓSITO, COMUNA DE SAAVEDRA",REGION DE LA ARAUCANIA,SAAVEDRA,EJECUCION,1.184.228,2026,,,TRANSPORTE,UNIDAD,6,FNDR
40071023-0,"CONSTRUCCION SEÑALÉTICAS TURÍSTICAS GEOPARQUE KUTRALKURA, VILCÚN",REGION DE LA ARAUCANIA,VILCUN,EJECUCION,100.000,2026,,,TRANSPORTE,UNIDAD,41,FNDR
40054260-0,"REPOSICION PUENTE CARDENAS SECTOR CARHUELLO, COMUNA DE PUCÓN",REGION DE LA ARAUCANIA,PUCON,EJECUCION,150.000,2026,,,MULTISECTORIAL,METROS,11,FNDR
40061650-0,"ADQUISICION DE VEHÍCULOS PARA TRANSPORTE ESCOLAR, COMUNA DE LUMACO",REGION DE LA ARAUCANIA,LUMACO,EJECUCION,395.912,2026,,,EDUCACIÓN,UNIDAD,1,FNDR
40069363-0,"CONSERVACION INFRAESTRUCTURA ESCUELA ARAUCARIAS, LONCOCHE",REGION DE LA ARAUCANIA,LONCOCHE,EJECUCION,649.529,2026,,,EDUCACIÓN,METROS CUADRADOS,2785,FNDR
40025687-0,"MEJORAMIENTO CALLE CRUZ ENTRE O´CARROL Y SAAVEDRA NORTE, COLLIPULLI",REGION DE LA ARAUCANIA,COLLIPULLI,EJECUCION,95.000,2026,,,VIVIENDA Y DESARROLLO URBANO,METROS CUADRADOS,1360,FNDR
40052211-0,"CONSERVACION DE CAMINOS RURALES SECTORES DE QUECHUCO Y CARILAFQUEN, COMUNA DE PITRUFQUEN",REGION DE LA ARAUCANIA,PITRUFQUEN,EJECUCION,119.448,2026,,,TRANSPORTE,METROS,2160,FNDR
40057257-0,"MEJORAMIENTO CAMINOS VECINALES SECTORES RAHUE, CHACAICO Y PAILLAHUE, COMUNA DE GALVARINO",REGION DE LA ARAUCANIA,GALVARINO,EJECUCION,93.030,2026,,,TRANSPORTE,METROS,3680,FNDR
40062759-0,REPOSICION 32 AMBULANCIAS PARA LOS SERVICIOS DE SALUD DE LA REGION DE LA ARAUCANIA ,REGION DE LA ARAUCANIA,,EJECUCION,3.881.370,2026,,,SALUD,UNIDAD,32,FNDR
40069358-0,"CONSTRUCCION SERVICIOS HIGIENICOS Y MOBILIARIO URBANO, PLAZA DE ARMAS, COMUNA DE CHOLCHOL",REGION DE LA ARAUCANIA,CHOL CHOL,EJECUCION,100.000,2026,,,MULTISECTORIAL,METROS CUADRADOS,44,FNDR
30134056-0,"REPOSICION PLAZA DE LOS HEROES, PITRUFQUEN",REGION DE LA ARAUCANIA,PITRUFQUEN,EJECUCION,1.842.361,2026,RS,7/1/2026,VIVIENDA Y DESARROLLO URBANO,METROS CUADRADOS,12476,FNDR
30109155-0,MEJORAMIENTO CAMINO FLOR DEL VALLE-SOLLIPULLI,REGION DE LA ARAUCANIA,CURARREHUE,EJECUCION,35.398,2026,,,TRANSPORTE,KILÓMETROS,6,FNDR
30292975-0,"CONSTRUCCION REFUGIOS PEATONALES RURALES, FREIRE",REGION DE LA ARAUCANIA,FREIRE,EJECUCION,50.000,2026,,,TRANSPORTE,UNIDAD,41,FNDR
30096102-0,CONSTRUCCION OBRAS DE CIERRE VERTEDERO MUNICIPAL - PUREN,REGION DE LA ARAUCANIA,PUREN,EJECUCION,892.792,2026,RS,15/5/2026,RECURSOS NATURALES Y MEDIO AMBIENTE,METROS CUADRADOS,24000,FNDR
30075290-0,NORMALIZACION HOSPITAL  COMUNITARIO Y FAMILIAR VILCUN,REGION DE LA ARAUCANIA,VILCUN,EJECUCION,188.797,2026,RS,7/4/2026,SALUD,METROS,7246,FNDR
30096110-0,REPOSICION COMPLEJO ED. ANDRES ANTONIO GORBEA,REGION DE LA ARAUCANIA,GORBEA,DISEÑO,300.000,2026,,,EDUCACIÓN,METROS CUADRADOS,6105,FNDR
40080264-0,CONSTRUCCION SEMAFOROS LONGITUDINAL SUR CON CIRCUNVALACION,REGION DE LA ARAUCANIA,PADRE LAS CASAS,EJECUCION,282.262,2026,,,TRANSPORTE,METROS CUADRADOS,1,FNDR
40039510-0,"REPOSICION CUARTEL DE BOMBEROS CUARTA COMPAÑIA DE  GUACOLDA, LAUTARO",REGION DE LA ARAUCANIA,LAUTARO,DISEÑO,152.880,2026,OT,13/8/2026,SEGURIDAD PUBLICA,METROS CUADRADOS,591,FNDR
40082688-0,"NORMALIZACION DISEÑO SISMICO ESTANQUES REGULACION APR, DISTINTOS VOL Y ALTURA, LA ARAUCANIA ",REGION DE LA ARAUCANIA,,DISEÑO,332.640,2026,,,RECURSOS HIDRICOS,NRO. DE ARRANQUES TOTALES,7144,FNDR
20187802-0,REPOSICION CONSULTORIO LAUTARO Y ADECUACION A CESFAM,REGION DE LA ARAUCANIA,LAUTARO,EJECUCION,14.342.389,2026,RS,6/1/2026,SALUD,METROS CUADRADOS,3480,FNDR
40062384-0,"REPOSICION  9 VEHÍCULOS DE TRASLADO DE INTERNOS, 2 CELDAS DE CARGA POSTERIOR, GENDARMERÍA LA ARAUCANIA",REGION DE LA ARAUCANIA,,EJECUCION,1.305.356,2026,,,JUSTICIA,UNIDAD,9,FNDR
